target_id	length	eff_length	est_counts	tpm
contig_100	2723	2462.69	29.5327	7.59691
contig_1000	4535	4274.69	27.1777	4.02764
contig_1003	1626	1365.69	30.9015	14.3341
contig_1005	580	327.915	13.6537	26.3774
contig_1006	534	285.587	282.236	626.062
contig_1007	4129	3868.69	680.369	111.41
contig_1008	549	299.356	223.272	472.487
contig_101	1199	938.69	246.775	166.542
contig_1010	81783	81522.7	4335.88	33.6931
contig_1011	1742	1481.69	37.3286	15.9598
contig_1012	1157	896.69	30.3363	21.432
contig_1013	2495	2234.69	659.259	186.888
contig_1015	101196	100936	5761.21	36.1586
contig_1016	2386	2125.69	165.582	49.3465
contig_1017	1223	962.69	1	0.658046
contig_1019	1484	1223.69	224.033	115.98
contig_1020	1282	1021.69	0	0
contig_1021	624	369.681	26.8668	46.0395
contig_1023	4635	4374.69	96.7875	14.0157
contig_1025	700	442.427	0	0
contig_1026	550	300.302	46	97.0381
contig_1027	572	320.375	312	616.934
contig_1028	1755	1494.69	1.08728	0.460821
contig_1029	908	647.967	50.0101	48.8931
contig_1031	880	620.023	6.61937	6.7632
contig_1032	1427	1166.69	29	15.7466
contig_1033	860	600.209	0	0
contig_1035	9400	9139.69	781.977	54.2008
contig_1036	869	609.13	17.0721	17.755
contig_1038	1002	741.69	0	0
contig_1039	2155	1894.69	22.0313	7.36624
contig_1040	1050	789.69	1025.35	822.544
contig_1041	7648	7387.69	14.1434	1.21279
contig_1042	536	287.433	0	0
contig_1043	514	267.539	0	0
contig_1044	4331	4070.69	49.179	7.65341
contig_1045	961	700.818	2.22401	2.01037
contig_1046	6218	5957.69	57.3573	6.09893
contig_1048	1529	1268.69	126.37	63.1001
contig_1051	891	631.023	172.95	173.628
contig_1052	1399	1138.69	220.081	122.439
contig_1053	833	573.387	172.03	190.064
contig_1054	1581	1320.69	96.3888	46.2348
contig_1055	272	83.4488	13.7278	104.213
contig_106	1144	883.69	11	7.88562
contig_1060	8988	8727.69	2028.11	147.21
contig_1061	2683	2422.69	9.11205	2.38265
contig_1062	1407	1146.69	3.15914	1.74528
contig_1063	519	271.869	0	0
contig_1064	2305	2044.69	69.66	21.5824
contig_1067	5292	5031.69	517.632	65.1704
contig_1068	2935	2674.69	53.8693	12.7588
contig_1069	2626	2365.69	409.101	109.551
contig_107	963	702.818	111	100.051
contig_1070	1530	1269.69	244.954	122.216
contig_1071	843	583.312	198.625	215.713
contig_1072	1947	1686.69	432.166	162.315
contig_1074	331	122.991	3.33957	17.2012
contig_1075	597	343.858	8.26258	15.2223
contig_1076	728	469.788	1.05498	1.4226
contig_1077	5393	5132.69	211.783	26.139
contig_1078	1128	867.69	0	0
contig_1079	3209	2948.69	217.509	46.7295
contig_1080	6678	6417.69	10.4114	1.02771
contig_1081	638	383.184	0	0
contig_1082	596	342.888	8.03296	14.8411
contig_1083	598	344.797	0	0
contig_1085	608	354.196	1.00188	1.79191
contig_1087	539	290.264	0	0
contig_1088	522	274.622	23.3697	53.9089
contig_1089	853	593.209	2.0497	2.1889
contig_1090	1123	862.69	8.84554	6.4955
contig_1091	690	432.906	2.06398	3.02033
contig_1092	516	269.272	0	0
contig_1093	583	330.74	171.051	327.629
contig_1094	703	445.369	219.747	312.569
contig_1095	25290	25029.7	2164.49	54.7826
contig_1096	3673	3412.69	241.451	44.8204
contig_1097	546	296.503	0	0
contig_110	3474	3213.69	87.9072	17.3286
contig_1100	7086	6825.69	295.072	27.3857
contig_1101	1463	1202.69	77.3035	40.7182
contig_1102	1440	1179.69	8.27083	4.44145
contig_1103	11461	11200.7	774.678	43.8146
contig_1104	4914	4653.69	73.4756	10.002
contig_1105	670	413.572	0	0
contig_1106	1695	1434.69	186.323	82.2717
contig_1108	1287	1026.69	136.888	84.4635
contig_111	535	286.484	0	0
contig_1110	559	308.662	115.351	236.745
contig_1111	975	714.818	10.3557	9.17752
contig_1112	2014	1753.69	20.0135	7.22958
contig_1113	571	319.475	0	0
contig_1114	832	572.387	437.322	484.011
contig_1115	3083	2822.69	4105.39	921.37
contig_1116	682	425.094	0	0
contig_1117	943	682.909	364.902	338.499
contig_1118	571	319.475	21.1303	41.8998
contig_112	1402	1141.69	0	0
contig_1121	1908	1647.69	353.262	135.82
contig_1122	927	666.938	139.664	132.66
contig_1123	719	460.95	395.759	543.9
contig_1124	533	284.677	6.48612e-06	1.44336e-05
contig_1125	3756	3495.69	39.339	7.12908
contig_1126	884	624.023	1.21605	1.2345
contig_1128	1344	1083.69	2.15273	1.25843
contig_1129	1851	1590.69	235.258	93.6919
contig_1131	755	496.174	0	0
contig_1132	1130	869.69	5.41286	3.9428
contig_1133	6119	5858.69	2299.46	248.639
contig_1136	2116	1855.69	3.23349	1.10385
contig_1138	686	429.038	0	0
contig_114	5027	4766.69	53.0192	7.04627
contig_1142	773	513.998	0	0
contig_1143	1016	755.69	11.3695	9.53103
contig_1144	549	299.356	48.2698	102.148
contig_1145	1060	799.69	0	0
contig_1148	525	277.348	0	0
contig_1149	5411	5150.69	436.283	53.6594
contig_1150	5493	5232.69	340.078	41.1715
contig_1151	595	341.964	321.41	595.418
contig_1152	1526	1265.69	36.5956	18.3166
contig_1153	1318	1057.69	9.22354	5.52437
contig_1154	3274	3013.69	77.0513	16.1966
contig_1155	1196	935.69	22.6184	15.3134
contig_1158	2491	2230.69	85.252	24.2107
contig_1159	1620	1359.69	0	0
contig_1160	692	434.83	0	0
contig_1161	584	331.637	4.00607	7.65242
contig_1164	28826	28565.7	2278.73	50.5349
contig_1169	646	390.808	7.72359	12.5198
contig_1170	5237	4976.69	771.649	98.2251
contig_1174	7073	6812.69	270.974	25.1972
contig_1175	869	609.13	90.535	94.1563
contig_1176	487	243.355	114.546	298.183
contig_1177	4293	4032.69	942.617	148.076
contig_1178	557	306.882	0	0
contig_1179	1124	863.69	2	1.46695
contig_1181	6023	5762.69	341.058	37.4927
contig_1182	1472	1211.69	90.6867	47.4127
contig_1183	566	314.94	958.302	1927.6
contig_1187	11150	10889.7	980.041	57.0127
contig_119	2901	2640.69	91.3826	21.9224
contig_1191	827	567.437	0	0
contig_1195	2908	2647.69	23.2003	5.55097
contig_1196	5363	5102.69	17.1411	2.12806
contig_1197	1475	1214.69	32.1954	16.7908
contig_1198	528	280.134	55.8057	126.199
contig_1200	3835	3574.69	1.28318	0.2274
contig_1201	8886	8625.69	920.263	67.5867
contig_1202	665	408.824	0	0
contig_1203	1197	936.69	2.16571	1.4647
contig_1204	542	292.872	0	0
contig_1205	1069	808.69	548.281	429.501
contig_1206	532	283.805	0	0
contig_1207	937	676.938	25.2367	23.6171
contig_1208	528	280.134	0	0
contig_1209	559	308.662	118.574	243.361
contig_121	21797	21536.7	237.109	6.97447
contig_1210	247	67.9479	0	0
contig_1215	1340	1079.69	136	79.7963
contig_1216	6282	6021.69	565.835	59.5271
contig_1218	1240	979.69	297.881	192.618
contig_1219	935	674.938	7.96386	7.47484
contig_122	786	526.861	44.0896	53.0131
contig_1222	2548	2287.69	45.897	12.7095
contig_1223	5639	5378.69	619.33	72.9438
contig_1224	1245	984.69	5.7607	3.70612
contig_1226	535	286.484	1.00512	2.2226
contig_1227	1326	1065.69	5.70499	3.39131
contig_1229	1975	1714.69	262.103	96.8345
contig_123	22306	22045.7	495.309	14.233
contig_1233	4673	4412.69	159.562	22.907
contig_1234	2733	2472.69	102.184	26.1791
contig_1236	6880	6619.69	204.056	19.5279
contig_1238	7620	7359.69	149.424	12.8618
contig_1239	4455	4194.69	192.906	29.1332
contig_124	757	498.174	0	0
contig_1241	539	290.264	0	0
contig_1242	818	558.486	0	0
contig_1243	4865	4604.69	1873.04	257.685
contig_1244	1342	1081.69	93.647	54.8446
contig_1245	4036	3775.69	558.11	93.6411
contig_1249	5923	5662.69	2383.77	266.676
contig_1251	586	333.533	0	0
contig_1253	783	523.884	45.4852	55.0018
contig_1256	733	474.685	12	16.0147
contig_1258	1915	1654.69	22.5671	8.63979
contig_1259	1532	1271.69	363.15	180.904
contig_1261	580	327.915	1.54632	2.98731
contig_1262	906	645.967	23.4809	23.0275
contig_1265	495	250.521	0	0
contig_1266	2900	2639.69	129.239	31.0158
contig_1267	2337	2076.69	638.644	194.818
contig_1268	746	487.475	1.66888	2.16879
contig_1269	973	712.818	2.00219	1.77938
contig_1270	523	275.572	44.5704	102.46
contig_1273	4965	4704.69	152.674	20.5579
contig_1274	3639	3378.69	925.052	173.445
contig_1275	3060	2799.69	702.431	158.941
contig_1277	1350	1089.69	146.571	85.2096
contig_1278	1476	1215.69	10.3408	5.38859
