target_id	length	eff_length	est_counts	tpm
contig_100	2723	2440.75	14.8099	3.34272
contig_1000	4535	4252.75	23.1231	2.99535
contig_1003	1626	1343.75	50.657	20.7678
contig_1005	580	306.424	1.61011	2.89471
contig_1006	534	263.712	64.8138	135.397
contig_1007	4129	3846.75	828.635	118.67
contig_1008	549	277.584	137.801	273.483
contig_101	1199	916.755	80.0356	48.0952
contig_1010	81783	81500.8	2890.93	19.5411
contig_1011	1742	1459.75	18.8111	7.09914
contig_1012	1157	874.755	21.9393	13.8168
contig_1013	2495	2212.75	724.849	180.462
contig_1015	101196	100914	4331.2	23.6445
contig_1016	2386	2103.75	112.431	29.4416
contig_1017	1223	940.755	0	0
contig_1019	1484	1201.75	277.761	127.329
contig_1020	1282	999.755	0	0
contig_1021	624	348.138	30.3921	48.0928
contig_1023	4635	4352.75	126.582	16.0207
contig_1025	700	421.345	11	14.3822
contig_1026	550	278.535	24	47.4683
contig_1027	572	298.871	295	543.764
contig_1028	1755	1472.75	3.074	1.14986
contig_1029	908	626.322	274.932	241.824
contig_1031	880	598.463	3.16745	2.91571
contig_1032	1427	1144.75	8	3.8499
contig_1033	860	578.599	0	0
contig_1035	9400	9117.75	470.611	28.4345
contig_1036	869	587.531	11.3678	10.659
contig_1038	1002	719.755	0	0
contig_1039	2155	1872.75	15.0659	4.43186
contig_1040	1050	767.755	685.702	492.022
contig_1041	7648	7365.75	18.4007	1.37622
contig_1042	536	265.522	0	0
contig_1043	514	245.978	2.25223	5.04415
contig_1044	4331	4048.75	23.087	3.14136
contig_1045	961	678.795	1.5408	1.25049
contig_1046	6218	5935.75	40.0904	3.7208
contig_1048	1529	1246.75	0	0
contig_1051	891	609.358	64.1433	57.9896
contig_1052	1399	1116.75	93.5291	46.1382
contig_1053	833	551.896	328.485	327.892
contig_1054	1581	1298.75	73.5977	31.2183
contig_1055	272	70.9349	10.0003	77.6651
contig_106	1144	861.755	1	0.639275
contig_1060	8988	8705.75	969.981	61.3802
contig_1061	2683	2400.75	9.81169	2.25148
contig_1062	1407	1124.75	12.9399	6.33788
contig_1063	519	250.248	0	0
contig_1064	2305	2022.75	51.116	13.9215
contig_1067	5292	5009.75	1074.85	118.197
contig_1068	2935	2652.75	50.6771	10.5241
contig_1069	2626	2343.75	215.22	50.5873
contig_107	963	680.795	43	34.7955
contig_1070	1530	1247.75	39.3752	17.3846
contig_1071	843	561.831	34.1429	33.4786
contig_1072	1947	1664.75	287.546	95.1545
contig_1074	331	104.672	0	0
contig_1075	597	322.552	1.00655	1.71912
contig_1076	728	448.641	0	0
contig_1077	5393	5110.75	85.3736	9.20259
contig_1078	1128	845.755	1	0.651369
contig_1079	3209	2926.75	160.723	30.2527
contig_1080	6678	6395.75	2.23334	0.192369
contig_1081	638	361.558	0	0
contig_1082	596	321.571	7.55988	12.9512
contig_1083	598	323.495	0	0
contig_1085	608	332.917	1.00245	1.65881
contig_1087	539	268.331	0	0
contig_1088	522	252.841	17	37.0402
contig_1089	853	571.766	0	0
contig_1090	1123	840.755	4.09563	2.68363
contig_1091	690	411.587	1.1004	1.47286
contig_1092	516	247.547	0	0
contig_1093	583	309.297	57.3579	102.162
contig_1094	703	424.271	77.6958	100.885
contig_1095	25290	25007.8	1601.3	35.2752
contig_1096	3673	3390.75	172.431	28.015
contig_1097	546	274.765	0	0
contig_110	3474	3191.75	76.0471	13.1258
contig_1100	7086	6803.75	272.188	22.039
contig_1101	1463	1180.75	24.7083	11.528
contig_1102	1440	1157.75	1.05057	0.499894
contig_1103	11461	11178.8	523.284	25.7879
contig_1104	4914	4631.75	35.5567	4.22909
contig_1105	670	392.103	0	0
contig_1106	1695	1412.75	98.1372	38.2683
contig_1108	1287	1004.75	57.7957	31.6889
contig_111	535	264.633	0.0252928	0.052653
contig_1110	559	286.913	80.1294	153.856
contig_1111	975	692.795	3.10787	2.47132
contig_1112	2014	1731.75	19.189	6.10432
contig_1113	571	297.924	0	0
contig_1114	832	550.928	73.3354	73.3315
contig_1115	3083	2800.75	1429.8	281.237
contig_1116	682	403.754	0	0
contig_1117	943	660.95	245.992	205.033
contig_1118	571	297.924	31.2822	57.8447
contig_112	1402	1119.75	2.33773	1.15012
contig_1121	1908	1625.75	241.117	81.704
contig_1122	927	645.138	53.7007	45.8563
contig_1123	719	439.771	293.37	367.503
contig_1124	533	262.917	18.3315	38.4106
contig_1125	3756	3473.75	18.4222	2.92155
contig_1126	884	602.428	0	0
contig_1128	1344	1061.75	2.13704	1.10882
contig_1129	1851	1568.75	72.707	25.5325
contig_1131	755	475.212	0	0
contig_1132	1130	847.755	3.99556	2.59644
contig_1133	6119	5836.75	1330.21	125.551
contig_1136	2116	1833.75	2.26091	0.679225
contig_1138	686	407.73	0	0
contig_114	5027	4744.75	56.6226	6.57427
contig_1142	773	492.65	0	0
contig_1143	1016	733.755	3.86397	2.90104
contig_1144	549	277.584	31.4664	62.4488
contig_1145	1060	777.755	0	0
contig_1148	525	255.52	2.20157	4.74656
contig_1149	5411	5128.75	271	29.1091
contig_1150	5493	5210.75	353.667	37.3909
contig_1151	595	320.666	195.247	335.431
contig_1152	1526	1243.75	38.6515	17.12
contig_1153	1318	1035.75	10.8911	5.79277
contig_1154	3274	2991.75	82.909	15.2668
contig_1155	1196	913.755	28.8099	17.3693
contig_1158	2491	2208.75	55.611	13.8703
contig_1159	1620	1337.75	0	0
contig_1160	692	413.49	5	6.66156
contig_1161	584	310.26	5.05018	8.96711
contig_1164	28826	28543.8	1234.46	23.8252
contig_1169	646	369.216	1.26528	1.88789
contig_1170	5237	4954.75	563.734	62.6793
contig_1174	7073	6790.75	118.214	9.59012
contig_1175	869	587.531	68.9643	64.6644
contig_1176	487	221.742	162.384	403.429
contig_1177	4293	4010.75	362.26	49.7583
contig_1178	557	285.082	0	0
contig_1179	1124	841.755	1	0.654464
contig_1181	6023	5740.75	239.929	23.0243
contig_1182	1472	1189.75	30.1452	13.9583
contig_1183	566	293.379	564.16	1059.37
contig_1187	11150	10867.8	787.102	39.8991
contig_119	2901	2618.75	34.091	7.17161
contig_1191	827	546.055	0	0
contig_1195	2908	2625.75	21.6162	4.53521
contig_1196	5363	5080.75	31.6089	3.42731
contig_1197	1475	1192.75	27.2078	12.5665
contig_1198	528	258.212	41.5651	88.6797
contig_1200	3835	3552.75	1.2659	0.196294
contig_1201	8886	8603.75	589.53	37.7476
contig_1202	665	387.398	0	0
contig_1203	1197	914.755	0	0
contig_1204	542	271.074	0	0
contig_1205	1069	786.755	556.975	390.003
contig_1206	532	261.948	0	0
contig_1207	937	655.026	5.29799	4.45578
contig_1208	528	258.212	0	0
contig_1209	559	286.913	160.463	308.103
contig_121	21797	21514.8	134.746	3.45025
contig_1210	247	57.6475	0	0
contig_1215	1340	1057.75	177	92.1849
contig_1216	6282	5999.75	564.737	51.8543
contig_1218	1240	957.755	278.358	160.111
contig_1219	935	653.026	14.9078	12.5763
contig_122	786	505.447	36.8214	40.1325
contig_1222	2548	2265.75	27.0306	6.57226
contig_1223	5639	5356.75	202.67	20.8429
contig_1224	1245	962.755	4.51108	2.58129
contig_1226	535	264.633	3	6.24523
contig_1227	1326	1043.75	2.07387	1.0946
contig_1229	1975	1692.75	161.171	52.4524
contig_123	22306	22023.8	123.639	3.09268
contig_1233	4673	4390.75	183.284	22.9963
contig_1234	2733	2450.75	82.8215	18.6172
contig_1236	6880	6597.75	131.973	11.0195
contig_1238	7620	7337.75	167.788	12.5971
contig_1239	4455	4172.75	76.6846	10.1241
contig_124	757	477.074	0	0
contig_1241	539	268.331	0	0
contig_1242	818	537.087	6.24579	6.40641
contig_1243	4865	4582.75	963.165	115.783
contig_1244	1342	1059.75	71.0497	36.9342
contig_1245	4036	3753.75	427.91	62.7997
contig_1249	5923	5640.75	543.113	53.0426
contig_1251	586	312.187	1.15866	2.04462
contig_1253	783	502.564	33.6018	36.8335
contig_1256	733	453.51	3	3.64423
contig_1258	1915	1632.75	14.687	4.95546
contig_1259	1532	1249.75	138.946	61.248
contig_1261	580	306.424	0	0
contig_1262	906	624.322	6.00843	5.30181
contig_1265	495	228.878	0	0
contig_1266	2900	2617.75	33.4597	7.04149
contig_1267	2337	2054.75	507.363	136.029
contig_1268	746	466.376	4.32855	5.11303
contig_1269	973	690.795	1.00198	0.799061
contig_1270	523	253.765	24.8601	53.9689
contig_1273	4965	4682.75	152.126	17.8967
contig_1274	3639	3356.75	558.609	91.677
contig_1275	3060	2777.75	540.083	107.112
contig_1277	1350	1067.75	75.4998	38.9535
contig_1278	1476	1193.75	13.8873	6.40877
contig_1279	622	346.179	0	0
contig_1280	2316	2033.75	24.7553	6.70564
