target_id	length	eff_length	est_counts	tpm
contig_100	2723	2438.36	49.0347	28.7091
contig_1000	4535	4250.36	93.6611	31.4591
contig_1003	1626	1341.36	15.1096	16.0813
contig_1005	580	307.828	3.11686	14.4551
contig_1006	534	265.962	68.618	368.326
contig_1007	4129	3844.36	606.973	225.402
contig_1008	549	279.567	201.795	1030.48
contig_101	1199	914.362	92.1483	143.874
contig_1010	81783	81498.4	3682.24	64.5026
contig_1011	1742	1457.36	38.3721	37.5891
contig_1012	1157	872.362	42.5862	69.6924
contig_1013	2495	2210.36	1295.55	836.766
contig_1015	101196	100911	4617.34	65.3228
contig_1016	2386	2101.36	71.4296	48.5278
contig_1017	1223	938.362	0	0
contig_1019	1484	1199.36	309.611	368.535
contig_1020	1282	997.362	3	4.29419
contig_1021	624	348.456	99.2766	406.736
contig_1023	4635	4350.36	215.486	70.7142
contig_1025	700	419.641	2	6.80402
contig_1026	550	280.459	21	106.896
contig_1027	572	300.459	259	1230.63
contig_1028	1755	1470.36	0	0
contig_1029	908	623.679	75.4408	172.686
contig_1031	880	595.936	0	0
contig_1032	1427	1142.36	32	39.9907
contig_1033	860	576.121	0	0
contig_1035	9400	9115.36	1120.24	175.449
contig_1036	869	584.999	10.9394	26.6963
contig_1038	1002	717.362	0	0
contig_1039	2155	1870.36	22.1517	16.9081
contig_1040	1050	765.362	1359.54	2535.93
contig_1041	7648	7363.36	18.4348	3.57418
contig_1042	536	267.741	0	0
contig_1043	514	248.491	0	0
contig_1044	4331	4046.36	24.2788	8.56595
contig_1045	961	676.473	10.8812	22.9635
contig_1046	6218	5933.36	187.874	45.2042
contig_1048	1529	1244.36	0.00962124	0.0110382
contig_1051	891	606.841	127.061	298.916
contig_1052	1399	1114.36	253.414	324.651
contig_1053	833	549.659	122.786	318.911
contig_1054	1581	1296.36	204.314	225.001
contig_1055	272	76.4019	17.8762	334.029
contig_106	1144	859.362	7	11.6288
contig_1060	8988	8703.36	1261.56	206.936
contig_1061	2683	2398.36	3.8108	2.26837
contig_1062	1407	1122.36	21.9924	27.9739
contig_1063	519	252.834	0	0
contig_1064	2305	2020.36	116.448	82.2843
contig_1067	5292	5007.36	755.672	215.446
contig_1068	2935	2650.36	73.0809	39.3651
contig_1069	2626	2341.36	161.578	98.5205
contig_107	963	678.473	54	113.625
contig_1070	1530	1245.36	16.0817	18.4353
contig_1071	843	559.601	73.7791	188.221
contig_1072	1947	1662.36	505.804	434.38
contig_1074	331	111.549	1.21833	15.5923
contig_1075	597	323.405	4.13986	18.2748
contig_1076	728	446.924	0	0
contig_1077	5393	5108.36	151.43	42.3198
contig_1078	1128	843.362	0	0
contig_1079	3209	2924.36	309.765	151.222
contig_1080	6678	6393.36	11.92	2.66171
contig_1081	638	361.446	0	0
contig_1082	596	322.562	39.7296	175.838
contig_1083	598	324.334	0	0
contig_1085	608	333.357	1.00492	4.30363
contig_1087	539	270.385	0	0
contig_1088	522	255.551	30	167.593
contig_1089	853	569.333	0	0
contig_1090	1123	838.362	5.00438	8.5218
contig_1091	690	410.081	1.08553	3.77907
contig_1092	516	250.31	0	0
contig_1093	583	310.609	553.561	2544.28
contig_1094	703	422.596	475.536	1606.46
contig_1095	25290	25005.4	1802.63	102.917
contig_1096	3673	3388.36	307.579	129.593
contig_1097	546	276.903	0	0
contig_110	3474	3189.36	75.1071	33.6194
contig_1100	7086	6801.36	279.983	58.7691
contig_1101	1463	1178.36	91.7647	111.176
contig_1102	1440	1155.36	6.43492	7.9513
contig_1103	11461	11176.4	655.32	83.7078
contig_1104	4914	4629.36	90.1646	27.8053
contig_1105	670	391.126	0	0
contig_1106	1695	1410.36	166.542	168.58
contig_1108	1287	1002.36	107.724	153.427
contig_111	535	266.785	3.03839	16.2591
contig_1110	559	288.585	134.287	664.316
contig_1111	975	690.437	0	0
contig_1112	2014	1729.36	24.7882	20.4631
contig_1113	571	299.524	0	0
contig_1114	832	548.659	38.2647	99.5655
contig_1115	3083	2798.36	20.7544	10.5881
contig_1116	682	402.427	92.9905	329.887
contig_1117	943	658.543	931.22	2018.75
contig_1118	571	299.524	22.3657	106.602
contig_112	1402	1117.36	2.08487	2.66378
contig_1121	1908	1623.36	433.019	380.807
contig_1122	927	642.646	154.707	343.678
contig_1123	719	438.183	136.065	443.306
contig_1124	533	265.109	0.526903	2.8374
contig_1125	3756	3471.36	39.3173	16.1695
contig_1126	884	599.936	0	0
contig_1128	1344	1059.36	2.82373	3.80533
contig_1129	1851	1566.36	108.558	98.9422
contig_1131	755	473.168	0	0
contig_1132	1130	845.362	1.09682	1.85227
contig_1133	6119	5834.36	2374.95	581.13
contig_1136	2116	1831.36	1.02145	0.796264
contig_1138	686	406.255	0	0
contig_114	5027	4742.36	45.3356	13.6477
contig_1142	773	490.477	0	0
contig_1143	1016	731.362	17.8891	34.9196
contig_1144	549	279.567	10.2263	52.2211
contig_1145	1060	775.362	3.04763	5.6114
contig_1148	525	258.152	0	0
contig_1149	5411	5126.36	404.802	112.732
contig_1150	5493	5208.36	368.939	101.127
contig_1151	595	321.615	131	581.498
contig_1152	1526	1241.36	59.4158	68.3308
contig_1153	1318	1033.36	20.8878	28.8571
contig_1154	3274	2989.36	62.4583	29.828
contig_1155	1196	911.362	58.4628	91.5803
contig_1158	2491	2206.36	95.2704	61.6445
contig_1159	1620	1335.36	2.0387e-05	2.17955e-05
contig_1160	692	411.884	0	0
contig_1161	584	311.558	9.03247	41.3886
contig_1164	28826	28541.4	1739.51	87.0091
contig_1169	646	368.857	9.91508	38.3753
contig_1170	5237	4952.36	625.07	180.19
contig_1174	7073	6788.36	3543.41	745.195
contig_1175	869	584.999	347.493	848.016
contig_1176	487	224.923	422.621	2682.44
contig_1177	4293	4008.36	756.341	269.379
contig_1178	557	286.774	4.19968	20.9069
contig_1179	1124	839.362	14	23.8118
contig_1181	6023	5738.36	173.981	43.284
contig_1182	1472	1187.36	68.2952	82.1146
contig_1183	566	294.93	1383.24	6695.62
contig_1187	11150	10865.4	657.97	86.452
contig_119	2901	2616.36	75.6002	41.2514
contig_1191	827	543.717	1.08022	2.83629
contig_1195	2908	2623.36	13.0876	7.12222
contig_1196	5363	5078.36	31.3482	8.81257
contig_1197	1475	1190.36	37.2382	44.6604
contig_1198	528	260.677	201.096	1101.32
contig_1200	3835	3550.36	3.2692	1.31456
contig_1201	8886	8601.36	856.562	142.169
contig_1202	665	386.521	0	0
contig_1203	1197	912.362	7.99304	12.5071
contig_1204	542	273.161	0	0
contig_1205	1069	784.362	150.117	273.228
contig_1206	532	264.27	0	0
contig_1207	937	652.577	22.3855	48.972
contig_1208	528	260.677	0	0
contig_1209	559	288.585	309.532	1531.25
contig_121	21797	21512.4	255.762	16.9731
contig_1210	247	62.304	0	0
contig_1215	1340	1055.36	192.447	260.329
contig_1216	6282	5997.36	463.648	110.367
contig_1218	1240	955.362	497.216	743.003
contig_1219	935	650.577	124.667	273.569
contig_122	786	503.267	167.505	475.162
contig_1222	2548	2263.36	29.3719	18.5264
contig_1223	5639	5354.36	256.185	68.306
contig_1224	1245	960.362	2.31735	3.44484
contig_1226	535	266.785	6	32.1072
contig_1227	1326	1041.36	7.73038	10.5977
contig_1229	1975	1690.36	312.891	264.257
contig_123	22306	22021.4	268.138	17.3831
contig_1233	4673	4388.36	351.749	114.431
contig_1234	2733	2448.36	110.782	64.596
contig_1236	6880	6595.36	301.058	65.1666
contig_1238	7620	7335.36	142.91	27.8134
contig_1239	4455	4170.36	149.11	51.0442
contig_124	757	475.168	0	0
contig_1241	539	270.385	0	0
contig_1242	818	534.803	1.09384	2.91994
contig_1243	4865	4580.36	1621.97	505.54
contig_1244	1342	1057.36	57.5403	77.6893
contig_1245	4036	3751.36	658.824	250.723
contig_1249	5923	5638.36	2356.44	596.647
contig_1251	586	313.371	1.19477	5.44301
contig_1253	783	500.294	128.112	365.576
contig_1256	733	451.686	22	69.5343
contig_1258	1915	1630.36	11.6727	10.2211
contig_1259	1532	1247.36	106.677	122.093
contig_1261	580	307.828	0	0
contig_1262	906	621.679	6.44668	14.8041
contig_1265	495	231.892	2	12.3128
contig_1266	2900	2615.36	83.8718	45.7823
contig_1267	2337	2052.36	619.479	430.909
contig_1268	746	464.466	2.71054	8.33133
contig_1269	973	688.437	6.02095	12.4857
contig_1270	523	256.423	266.091	1481.45
contig_1273	4965	4680.36	142.688	43.5232
contig_1274	3639	3354.36	776.872	330.638
contig_1275	3060	2775.36	567.42	291.876
contig_1277	1350	1065.36	144.435	193.548
contig_1278	1476	1191.36	8.268	9.90763
contig_1279	622	346.625	0	0
contig_1280	2316	2031.36	20.5367	14.433
contig_1281	3820	3535.36	13.3993	5.4108
contig_1282	2944	2659.36	866	464.893
contig_1284	3208	2923.36	43.5889	21.2866
contig_1287	6023	5738.36	33.6508	8.37184
contig_1288	1369	1084.36	0	0
contig_1292	622	346.625	0	0
contig_1294	964	679.473	0	0
contig_1295	2003	1718.36	373.791	310.547
contig_1299	629	352.965	160.913	650.837
contig_130	671	392.063	0	0
contig_1300	646	368.857	16.869	65.2899
contig_1302	573	301.442	0	0
contig_1304	350	121.811	3	35.1599
contig_1305	2137	1852.36	10.2852	7.92687
contig_1307	3024	2739.36	7.12111	3.71118
contig_1308	4939	4654.36	20.2566	6.21326
contig_1309	3255	2970.36	1486.91	714.644
contig_131	637	360.505	500.82	1983.28
contig_1310	3605	3320.36	190.596	81.9486
contig_1311	1915	1630.36	776.063	679.558
contig_1312	639	362.427	0	0
contig_1313	2144	1859.36	2.17412	1.66929
contig_1315	644	367.015	0	0
contig_1316	9933	9648.36	152.161	22.5145
contig_1317	2400	2115.36	6.44311	4.34834
contig_1318	522	255.551	192.872	1077.47
contig_1325	836	552.659	0	0
contig_1328	1652	1367.36	99.8249	104.224
contig_133	2380	2095.36	152.126	103.647
contig_1330	1514	1229.36	9	10.4514
contig_1331	1540	1255.36	72.8166	82.8085
contig_1332	7660	7375.36	598.933	115.933
contig_1333	553	283.196	77.1768	389.057
contig_1334	909	624.679	29.2826	66.9215
contig_1335	2061	1776.36	9.00974	7.24093
contig_1336	763	480.889	18.1628	53.92
contig_1339	1483	1198.36	4.01895	4.78781
contig_1340	946	661.508	0.706703	1.52516
contig_1341	18985	18700.4	15749.6	1202.36
contig_1342	659	380.932	27.0926	101.535
contig_1343	8941	8656.36	325.623	53.7023
contig_1344	4436	4151.36	120.071	41.2915
contig_1345	2147	1862.36	31.1614	23.8872
contig_1346	1964	1679.36	66.5602	56.5827
contig_1347	15119	14834.4	3043.47	292.896
contig_1348	2015	1730.36	78.0384	64.385
contig_1349	556	285.837	21.1199	105.484
contig_1350	582	309.71	24.2756	111.899
contig_1351	4030	3745.36	56.4768	21.5273
contig_1353	3443	3158.36	33.1888	15.0018
contig_1354	410	161.895	0	0
contig_1357	575	303.294	3.18673	15.0001
contig_1359	504	239.926	3.56686	21.2238
contig_1360	18013	17728.4	572.915	46.1355
contig_1361	774	491.451	2.83281	8.22906
contig_1364	491	228.372	0	0
contig_1370	791	508.186	0	0
contig_1371	570	298.557	3	14.3452
contig_1372	566	294.93	3	14.5216
contig_1373	927	642.646	39.1647	87.0034
contig_1374	1045	760.362	0	0
contig_1375	242	59.8628	0.694753	16.5686
contig_1378	2936	2651.36	50.9158	27.4155
contig_1379	1330	1045.36	311	424.724
contig_1380	3785	3500.36	22.7144	9.26408
contig_1383	2382	2097.36	13.272	9.03389
contig_1384	1203	918.362	0	0
contig_1385	2099	1814.36	0	0
contig_1386	803	519.942	113.033	310.357
contig_1389	4607	4322.36	756.314	249.801
contig_1390	2315	2030.36	253.102	177.965
contig_1392	919	634.646	520.193	1170.16
contig_1393	792	509.132	31.8375	89.2732
contig_1394	556	285.837	0	0
contig_1395	1220	935.362	5.65414	8.62978
