target_id	length	eff_length	est_counts	tpm
contig_100	2723	2436.79	37.6373	19.5125
contig_1000	4535	4248.79	60.3484	17.9438
contig_1003	1626	1339.79	81.8554	77.1834
contig_1005	580	309.383	1.95158	7.96899
contig_1006	534	268.216	14.2267	67.0089
contig_1007	4129	3842.79	652.749	214.592
contig_1008	549	281.539	243.581	1093
contig_101	1199	912.793	229.412	317.51
contig_1010	81783	81496.8	4685.01	72.6247
contig_1011	1742	1455.79	77.2048	66.9975
contig_1012	1157	870.793	16.3592	23.7334
contig_1013	2495	2208.79	863.802	494.053
contig_1015	101196	100910	4942.02	61.8708
contig_1016	2386	2099.79	247.685	149.018
contig_1017	1223	936.793	0	0
contig_1019	1484	1197.79	450.725	475.383
contig_1020	1282	995.793	6.17578	7.83496
contig_1021	624	349.573	55.7741	201.562
contig_1023	4635	4348.79	177.54	51.5752
contig_1025	700	420.937	0	0
contig_1026	550	282.467	13	58.142
contig_1027	572	302.12	189	790.308
contig_1028	1755	1468.79	0	0
contig_1029	908	623.162	67.9321	137.717
contig_1031	880	595.648	7.95508	16.8721
contig_1032	1427	1140.79	12	13.2889
contig_1033	860	575.971	0	0
contig_1035	9400	9113.79	965.514	133.836
contig_1036	869	584.793	16.4399	35.5151
contig_1038	1002	715.793	0	0
contig_1039	2155	1868.79	14.0311	9.48514
contig_1040	1050	763.793	938.79	1552.77
contig_1041	7648	7361.79	28.0241	4.80908
contig_1042	536	269.939	0	0
contig_1043	514	250.853	0	0
contig_1044	4331	4044.79	33.321	10.4072
contig_1045	961	675.13	0	0
contig_1046	6218	5931.79	101.961	21.715
contig_1048	1529	1242.79	0	0
contig_1051	891	606.501	116.063	241.755
contig_1052	1399	1112.79	177.932	202.001
contig_1053	833	549.422	194.412	447.024
contig_1054	1581	1294.79	270.346	263.775
contig_1055	272	78.4974	18.5644	298.772
contig_106	1144	857.793	26	38.2917
contig_1060	8988	8701.79	1305.86	189.583
contig_1061	2683	2396.79	4.92269	2.59469
contig_1062	1407	1120.79	22.1653	24.984
contig_1063	519	255.211	0	0
contig_1064	2305	2018.79	151.955	95.0908
contig_1067	5292	5005.79	724.992	182.968
contig_1068	2935	2648.79	99.2155	47.3201
contig_1069	2626	2339.79	230.067	124.22
contig_107	963	677.13	43	80.2252
contig_1070	1530	1243.79	14.8367	15.0696
contig_1071	843	559.319	65.2533	147.386
contig_1072	1947	1660.79	757.763	576.411
contig_1074	331	115.211	2.44462	26.8058
contig_1075	597	324.915	0	0
contig_1076	728	447.651	2.43955	6.88469
contig_1077	5393	5106.79	163.069	40.3401
contig_1078	1128	841.793	0	0
contig_1079	3209	2922.79	232.76	100.606
contig_1080	6678	6391.79	1.10154	0.217716
contig_1081	638	362.615	0	0
contig_1082	596	324.099	22.4233	87.4049
contig_1083	598	325.791	1	3.8777
contig_1085	608	334.71	0	0
contig_1087	539	272.624	0	0
contig_1088	522	257.761	32.5314	159.441
contig_1089	853	569.146	0	0
contig_1090	1123	836.793	12.5102	18.8868
contig_1091	690	411.428	2.12331	6.51979
contig_1092	516	252.656	0	0
contig_1093	583	312.068	314.434	1272.9
contig_1094	703	423.701	379.063	1130.23
contig_1095	25290	25003.8	2343.56	118.409
contig_1096	3673	3386.79	356.498	132.979
contig_1097	546	278.953	0	0
contig_110	3474	3187.79	72.2316	28.6254
contig_1100	7086	6799.79	283.185	52.6125
contig_1101	1463	1176.79	78.3931	84.1574
contig_1102	1440	1153.79	15.8959	17.4048
contig_1103	11461	11174.8	639.009	72.2406
contig_1104	4914	4627.79	104.888	28.633
contig_1105	670	392.651	0	0
contig_1106	1695	1408.79	103.092	92.447
contig_1108	1287	1000.79	182.766	230.709
contig_111	535	269.043	0	0
contig_1110	559	290.551	47.7527	207.629
contig_1111	975	688.921	22.8316	41.8679
contig_1112	2014	1727.79	25.0181	18.2927
contig_1113	571	301.216	0	0
contig_1114	832	548.422	148.244	341.488
contig_1115	3083	2796.79	50.504	22.8129
contig_1116	682	403.908	8.91356	27.8794
contig_1117	943	657.456	724.477	1392.11
contig_1118	571	301.216	10.5426	44.2163
contig_112	1402	1115.79	7.01946	7.94757
contig_1121	1908	1621.79	612.531	477.141
contig_1122	927	641.772	144.788	285.014
contig_1123	719	439.034	198.076	569.965
contig_1124	533	267.337	33.7156	159.326
contig_1125	3756	3469.79	23.2514	8.46565
contig_1126	884	599.538	1.26348	2.66235
contig_1128	1344	1057.79	4.3597	5.20679
contig_1129	1851	1564.79	165.027	133.233
contig_1131	755	473.631	0	0
contig_1132	1130	843.793	1.08794	1.62886
contig_1133	6119	5832.79	2229.11	482.802
contig_1136	2116	1829.79	4.29592	2.96598
contig_1138	686	407.631	0	0
contig_114	5027	4740.79	40.0339	10.6682
contig_1142	773	491.007	0	0
contig_1143	1016	729.793	31.2752	54.1396
contig_1144	549	281.539	10.0604	45.1428
contig_1145	1060	773.793	0	0
contig_1148	525	260.274	1.14107	5.53855
contig_1149	5411	5124.79	544.475	134.219
contig_1150	5493	5206.79	522.473	126.767
contig_1151	595	323.242	110.002	429.918
contig_1152	1526	1239.79	72.6739	74.0532
contig_1153	1318	1031.79	18.0686	22.1231
contig_1154	3274	2987.79	80.1717	33.8988
contig_1155	1196	909.793	11.0517	15.3462
contig_1158	2491	2204.79	128.088	73.393
contig_1159	1620	1333.79	0	0
contig_1160	692	413.402	5	15.2796
contig_1161	584	313.009	3.03146	12.2351
contig_1164	28826	28539.8	1783.5	78.9471
contig_1169	646	370.201	10.2124	34.8501
contig_1170	5237	4950.79	598.474	152.716
contig_1174	7073	6786.79	1725.9	321.266
contig_1175	869	584.793	54.6443	118.048
contig_1176	487	227.716	247.748	1374.45
contig_1177	4293	4006.79	508.469	160.318
contig_1178	557	288.699	4.74793	20.7765
contig_1179	1124	837.793	6.3044	9.50651
contig_1181	6023	5736.79	212.504	46.7963
contig_1182	1472	1185.79	99.7211	106.241
contig_1183	566	296.653	1314.15	5596.44
contig_1187	11150	10863.8	866.554	100.769
contig_119	2901	2614.79	117.497	56.7679
contig_1191	827	543.623	0	0
contig_1195	2908	2621.79	20.9036	10.0725
contig_1196	5363	5076.79	40.4487	10.0653
contig_1197	1475	1188.79	24.7551	26.307
contig_1198	528	262.935	119.783	575.518
contig_1200	3835	3548.79	4.53417	1.6141
contig_1201	8886	8599.79	516.351	75.8528
contig_1202	665	388.088	1.05905	3.44748
contig_1203	1197	910.793	11.3265	15.7105
contig_1204	542	275.184	0	0
contig_1205	1069	782.793	229.433	370.273
contig_1206	532	266.44	0	0
contig_1207	937	651.496	20.7929	40.3198
contig_1208	528	262.935	0	0
contig_1209	559	290.551	373.112	1622.3
contig_121	21797	21510.8	222.509	13.0679
contig_1210	247	64.1909	0	0
contig_1215	1340	1053.79	233	279.328
contig_1216	6282	5995.79	567.044	119.477
contig_1218	1240	953.793	1030.48	1364.89
contig_1219	935	649.535	277.151	539.049
contig_122	786	503.548	139.446	349.848
contig_1222	2548	2261.79	51.9199	28.9998
contig_1223	5639	5352.79	287.573	67.8707
contig_1224	1245	958.793	12.4328	16.3816
contig_1226	535	269.043	4.02811	18.9145
contig_1227	1326	1039.79	3.2442	3.94162
contig_1229	1975	1688.79	332.304	248.584
contig_123	22306	22019.8	263.904	15.1407
contig_1233	4673	4386.79	344.969	99.3453
contig_1234	2733	2446.79	184.772	95.4012
contig_1236	6880	6593.79	237.353	45.4751
contig_1238	7620	7333.79	222.723	38.3664
contig_1239	4455	4168.79	143.104	43.3667
contig_124	757	475.601	0	0
contig_1241	539	272.624	1.23952	5.74385
contig_1242	818	534.788	1.08118	2.55406
contig_1243	4865	4578.79	1461.79	403.319
contig_1244	1342	1055.79	117.705	140.841
contig_1245	4036	3749.79	773.173	260.485
contig_1249	5923	5636.79	2049.01	459.226
contig_1251	586	314.91	4.39376	17.6264
contig_1253	783	500.61	168.024	424.019
contig_1256	733	452.429	28	78.1847
contig_1258	1915	1628.79	31.9968	24.8174
contig_1259	1532	1245.79	146.256	148.314
contig_1261	580	309.383	1.90138	7.76402
contig_1262	906	621.162	8.78234	17.8616
contig_1265	495	234.753	5	26.9074
contig_1266	2900	2613.79	103.284	49.9204
contig_1267	2337	2050.79	755.847	465.614
contig_1268	746	464.862	0	0
contig_1269	973	686.963	9.03038	16.6068
contig_1270	523	258.627	324.099	1583.13
contig_1273	4965	4678.79	97.5285	26.3337
contig_1274	3639	3352.79	628.783	236.924
contig_1275	3060	2773.79	685.905	312.395
contig_1277	1350	1063.79	152.087	180.613
contig_1278	1476	1189.79	14.9995	15.9264
contig_1279	622	347.704	3.38029	12.2817
contig_1280	2316	2029.79	25.6054	15.9365
contig_1281	3820	3533.79	16.5397	5.9129
contig_1282	2944	2657.79	782.605	371.994
contig_1284	3208	2921.79	37.5688	16.244
contig_1287	6023	5736.79	16.8413	3.70869
contig_1288	1369	1082.79	0	0
contig_1292	622	347.704	0	0
contig_1294	964	678.13	2.35101	4.37981
contig_1295	2003	1716.79	331.63	244.034
contig_1299	629	354.22	234.254	835.464
contig_130	671	393.602	4.0234	12.9137
contig_1300	646	370.201	20.5392	70.0906
contig_1302	573	302.985	0	0
contig_1304	350	125.257	0	0
contig_1305	2137	1850.79	11.8592	8.0949
contig_1307	3024	2737.79	13.1317	6.05949
contig_1308	4939	4652.79	26.4826	7.19054
contig_1309	3255	2968.79	1697.34	722.276
contig_131	637	361.66	1054.33	3682.92
contig_1310	3605	3318.79	175.184	66.6851
contig_1311	1915	1628.79	802.115	622.135
contig_1312	639	363.615	0	0
contig_1313	2144	1857.79	5.2852	3.594
contig_1315	644	368.339	0	0
contig_1316	9933	9646.79	143.558	18.8001
contig_1317	2400	2113.79	3.00984	1.79885
contig_1318	522	257.761	183.38	898.768
contig_1325	836	552.388	0	0
contig_1328	1652	1365.79	94.3162	87.24
contig_133	2380	2093.79	367.242	221.581
contig_1330	1514	1227.79	7	7.20256
contig_1331	1540	1253.79	94.9289	95.6504
contig_1332	7660	7373.79	788.209	135.041
contig_1333	553	285.048	22.5636	100.001
contig_1334	909	624.162	30.6118	61.9591
contig_1335	2061	1774.79	3.03416	2.15976
contig_1336	763	481.395	16.0949	42.2376
contig_1339	1483	1196.79	0	0
contig_1340	946	660.456	0.745798	1.42657
contig_1341	18985	18698.8	12791.3	864.204
contig_1342	659	382.593	38.4435	126.94
contig_1343	8941	8654.79	293.529	42.8459
contig_1344	4436	4149.79	127.456	38.8014
contig_1345	2147	1860.79	57.9299	39.3295
contig_1346	1964	1677.79	67.7361	51.0031
contig_1347	15119	14832.8	3455.96	294.347
contig_1348	2015	1728.79	97.2846	71.0911
contig_1349	556	287.828	70.945	311.388
contig_1350	582	311.147	12.2746	49.8373
contig_1351	4030	3743.79	116.131	39.1876
contig_1353	3443	3156.79	36.806	14.7295
contig_1354	410	165.434	4	30.5457
contig_1357	575	304.754	2.55221	10.5799
contig_1359	504	242.577	1.1475	5.9761
contig_1360	18013	17726.8	1111.95	79.2443
contig_1361	774	491.946	8.36699	21.4865
contig_1364	491	231.246	0	0
contig_1370	791	508.299	3.03643	7.54672
contig_1371	570	300.235	0	0
contig_1372	566	296.653	4.02819	17.1544
contig_1373	927	641.772	45.125	88.8281
contig_1374	1045	758.793	2.00799	3.34312
contig_1375	242	61.5938	18.7279	384.119
contig_1378	2936	2649.79	104.437	49.7918
contig_1379	1330	1043.79	435	526.489
contig_1380	3785	3498.79	33.0145	11.9207
contig_1383	2382	2095.79	7.3705	4.44286
contig_1384	1203	916.793	0	0
contig_1385	2099	1812.79	345.779	240.971
contig_1386	803	520.015	1005.05	2441.66
contig_1389	4607	4320.79	933.775	273.019
contig_1390	2315	2028.79	240.595	149.818
contig_1392	919	634.085	505.286	1006.71
contig_1393	792	509.237	14.3969	35.716
contig_1394	556	287.828	0	0
contig_1395	1220	933.793	12.5104	16.9252
contig_1397	1670	1383.79	180.825	165.083
contig_1398	11382	11095.8	239.474	27.2655
contig_1399	1778	1491.79	2.1611	1.83013
contig_1400	876	591.72	3.16834	6.7644
contig_1401	3586	3299.79	29.5163	11.3003
contig_1404	1766	1479.79	5.03023	4.29438
contig_1406	4957	4670.79	285.007	77.0866
contig_1407	544	277.06	4	18.239
contig_1408	1651	1364.79	269.927	249.859
contig_141	2061	1774.79	943.742	671.769
contig_1410	15534	15247.8	1254.77	103.961
contig_1412	36845	36558.8	1187.78	41.0449
contig_1413	533	267.337	0	0
contig_1415	3649	3362.79	198.505	74.5735
contig_1416	1091	804.793	156.195	245.186
contig_1419	4559	4272.79	20.8451	6.16321
contig_1420	541	274.36	1.01693	4.68259
contig_1421	6205	5918.79	597.757	127.587
contig_1423	1548	1261.79	451.724	452.272
contig_1424	2497	2210.79	454.283	259.593
contig_1426	5269	4982.79	147.769	37.4648
contig_1427	633	357.952	23.2324	81.9941
