ENA|HBXI01000004|HBXI01000004.1	sp|Q86VS8|HOOK3_HUMAN	44.444	351	190	2	1044	1	178	526	2.00e-73	244
ENA|HBXI01000009|HBXI01000009.1	sp|Q16UN6|NCBP1_AEDAE	55.016	309	115	3	1289	432	506	813	3.19e-97	311
ENA|HBXI01000011|HBXI01000011.1	sp|Q75Q39|TOM70_RAT	48.148	513	250	3	2168	654	106	610	7.31e-165	494
ENA|HBXI01000019|HBXI01000019.1	sp|D3ZFD0|MY18A_RAT	41.560	782	448	4	5031	2698	1151	1927	3.21e-132	460
ENA|HBXI01000020|HBXI01000020.1	sp|D3ZFD0|MY18A_RAT	41.560	782	448	4	2526	193	1151	1927	3.72e-140	461
ENA|HBXI01000021|HBXI01000021.1	sp|D3ZFD0|MY18A_RAT	42.891	422	239	2	3960	2698	1507	1927	1.14e-60	234
ENA|HBXI01000022|HBXI01000022.1	sp|D3ZFD0|MY18A_RAT	43.970	398	222	1	3890	2697	1531	1927	5.50e-58	226
ENA|HBXI01000023|HBXI01000023.1	sp|D3ZFD0|MY18A_RAT	43.970	398	222	1	2304	1111	1531	1927	6.88e-59	226
ENA|HBXI01000024|HBXI01000024.1	sp|D3ZFD0|MY18A_RAT	42.891	422	239	2	1455	193	1507	1927	1.06e-63	235
ENA|HBXI01000025|HBXI01000025.1	sp|D3ZFD0|MY18A_RAT	43.970	398	222	1	3890	2697	1531	1927	2.88e-74	226
ENA|HBXI01000025|HBXI01000025.1	sp|D3ZFD0|MY18A_RAT	36.628	172	108	1	4398	3886	1361	1532	2.88e-74	78.2
ENA|HBXI01000026|HBXI01000026.1	sp|D3ZFD0|MY18A_RAT	42.891	422	239	2	2375	1113	1507	1927	1.11e-61	234
ENA|HBXI01000027|HBXI01000027.1	sp|D3ZFD0|MY18A_RAT	42.891	422	239	2	1455	193	1507	1927	1.04e-63	235
ENA|HBXI01000029|HBXI01000029.1	sp|D3ZFD0|MY18A_RAT	39.378	386	226	3	5031	3886	1151	1532	1.27e-123	242
ENA|HBXI01000029|HBXI01000029.1	sp|D3ZFD0|MY18A_RAT	43.970	398	222	1	3890	2697	1531	1927	1.27e-123	226
ENA|HBXI01000030|HBXI01000030.1	sp|P10587|MYH11_CHICK	52.475	101	48	0	562	260	762	862	2.14e-31	123
ENA|HBXI01000031|HBXI01000031.1	sp|D3ZFD0|MY18A_RAT	41.549	568	330	2	4398	2698	1361	1927	9.36e-79	293
ENA|HBXI01000053|HBXI01000053.1	sp|Q9UL25|RAB21_HUMAN	70.558	197	57	1	3054	2464	16	211	1.30e-93	300
ENA|HBXI01000054|HBXI01000054.1	sp|Q9UBF6|RBX2_HUMAN	91.954	87	7	0	116	376	27	113	1.03e-53	172
ENA|HBXI01000055|HBXI01000055.1	sp|Q9UBF6|RBX2_HUMAN	91.954	87	7	0	116	376	27	113	8.51e-55	172
